BCUTc-1l,LipoaffinityIndex,MDEC-23,SHsOH,ATSc2,maxHsOH,hmin,WTPT-3,minsOH,BCUTc-1h,ATSc1,maxssO,nHBAcc,XLogP,ATSc4,ATSc5,ATSc3,minHBa,TopoPSA,BCUTp-1h,pIC50,ADMET
-0.410637144911843,9.931474484622935,47.62646693504948,0.5173093549107513,-0.2751128856557824,0.5250401085403548,-0.10978848715412087,24.5308205144123,10.122015754487311,0.11656977990107767,0.4775169434939129,0.5276186183267663,2.5007305375294626,6.137800559274957,0.4413295930353951,-0.021186860095268156,-0.25636119920943096,-2.3942337823480586,144.92012488809584,13.956184450471564,8.636755343379063,3.0
-0.36242956844585467,10.417494183956647,48.89650605331747,0.7313683983220967,-0.19342401610736148,0.515007495001367,-0.18642735566448793,24.244374377937433,11.272244817497231,0.20239216255953685,0.8587652579367252,2.0840935423907267,3.3759862256647746,3.1740682566298895,0.12406714584961587,0.38683203008410244,-0.15859985455550274,-2.2146415555841146,153.34180912953545,14.705563624453795,8.523738061016836,3.0
-0.4038386405384344,10.579500750401216,53.97666252638941,0.7135301447044844,-0.2270606094508289,0.5049748814623795,-0.26306622417485503,17.512890170778036,10.490089054650486,0.187066737084812,0.46875261442626204,0.6067614110757812,2.625767064405936,5.985814287344441,0.065442563217461,0.0943583123449076,-0.15161690136593642,-2.274505631172096,98.98366538933428,13.487822466732672,8.97439604096419,4.0
-0.40013036542566605,12.11856313162463,48.68483286693947,2.0157226587901684,-0.1886187884868662,0.42471397315047804,-0.20941901621759806,27.824951083873284,11.364263142538025,0.20392470510700933,0.46437044989243664,4.563901048526529,4.084526544631456,6.935728486910168,0.2723528548603604,0.17379561839752838,-0.25636119920943096,-2.2146415555841146,95.9212347560835,15.423718666186764,8.488653790670888,2.0
-0.32225658805753105,18.03180280685143,45.08638869851351,0.8205596664101571,-0.21264492658934286,0.822674310196989,-0.22474678991967145,38.56668120168084,10.904171517334056,0.1257650351859126,0.4205488045541823,5.962090387092458,2.37569401065299,3.5160373684735506,0.05854555349603102,-0.013965286817757216,-0.20980817794565562,-2.274505631172096,31.610191457817322,15.548615195183801,8.428632878270928,3.0
-0.40136645712992214,18.92283892229657,46.77977418953749,0.4994711012931391,-0.16939787800488482,0.5049748814623795,-0.2209148464941531,34.55643529103268,10.029997429446516,0.19166436472722947,0.47313477896008743,6.120375972590489,3.792774648586352,2.338143761012049,0.09647910696389594,0.3037839373927262,-0.2936036162204512,-2.1547774799961332,53.04720589057272,13.58149486348045,8.649435213972275,2.0
-0.4075469156512027,13.25260909673662,46.99144737591549,2.1316713073046474,-0.22465799564058125,0.4414349957154575,0.3577086107591183,22.812143695563094,9.937979104405722,0.2284453858665691,0.6265105376439775,6.331423419921196,4.126205386923614,3.7820133443519546,-0.05870361176827871,-0.25588799161437514,-0.2936036162204512,-2.3343697067600773,190.09097672854472,14.92413255019861,8.160179847663787,3.0
-0.40013036542566605,15.115684610849174,44.239695953001515,1.1505673583359812,-0.2294632232610766,0.6487756755212026,-0.2860578847279651,18.94512085315238,10.029997429446516,0.082853843856683,0.45560612082478574,6.516089936335564,0.4584672652137348,7.27769759875383,0.43443258331396506,-0.2522772049756197,-0.1539445524291252,-2.03504932882017,102.81170368089775,14.768011888952312,8.39932186850071,3.0
-0.41001909905971495,10.093481051067505,43.60467639386753,0.5529858621459754,-0.26550243041479166,0.515007495001367,-0.24007456362174484,38.4234581334434,10.674125704732072,0.17174131161008716,0.47313477896008743,1.1871418912352243,2.5007305375294626,7.6196667105974925,0.086133592381751,0.00047785973726477415,-0.18420401625057917,-2.0949134044081514,154.87302444616085,13.51904659898193,8.826499027763646,1.0
-0.3618115225937266,16.97876012496173,45.08638869851351,0.9365083149246358,-0.19822924372785689,0.4380907912024616,-0.09062877002652914,29.113958698010187,9.799951616844533,0.16561114142019723,0.1751475906599583,6.436947143586549,3.2092708564961434,-1.499509605233489,-0.33458400062547805,-0.24144484505935318,-0.08644267159665095,-2.2146415555841146,95.15562709777082,14.018632714970085,8.139289441553826,3.0
-0.3692280728192633,9.769467918178366,48.89650605331747,0.651096257042842,-0.16939787800488482,0.5116632904883711,-0.2324106767707082,20.95024380847645,11.364263142538025,0.09664672678393536,0.6089818795086757,4.827710357689911,2.5424093798216205,2.680112872855711,0.06889106807817597,0.19184955159130584,-0.2749824077149411,-1.7955930264682447,200.80948394492242,15.205149740441946,8.790849811163506,4.0
-0.41619955758099547,9.931474484622935,45.29806188489151,1.4092220357913567,-0.17180049181513246,0.5183516995143629,-0.3473689795362588,26.106274265024076,11.640318117660406,0.11810232244855015,0.4161666400203569,6.357804350837534,2.91751896045104,4.5419447040045355,0.10682462154604089,-0.11145652606415551,-0.22610173538797698,-2.3343697067600773,131.90479469678007,15.767184120928619,8.588940124210556,3.0
-0.3642837060022388,14.872674761182319,52.918296594499424,0.4637945940579149,-0.06608548416423488,0.5417611311053342,-0.20175512936656137,24.5308205144123,9.707933291803737,0.07365858857184808,0.6089818795086757,2.849140538964538,3.3343073833726167,3.2500613925951467,0.13786116529247583,0.31822708394774807,-0.0841150205334622,-2.45409785793604,128.8423640635293,14.2372016407149,8.499570329940893,3.0
-0.3964220903128977,10.49849746717893,49.10817923969547,1.5519280647322538,-0.16939787800488482,0.5083190859753752,-0.25923428074933663,34.98610449574498,11.088208167415644,0.07978875876173802,0.0962686290511006,6.436947143586549,0.3751095806294194,2.9080922807514855,0.2895953791639354,-0.10784573942539993,-0.2307570375143545,-2.0949134044081514,68.35935905682656,13.58149486348045,8.609184310399812,3.0
-0.37355439378415967,14.791671477960032,46.77977418953749,1.890854883466884,-0.09011162226671166,0.762478628963063,-0.3550328663872955,35.55899676869472,10.444079892130087,0.07519113111932058,0.4994277661630401,3.3239972954586277,2.9591978027431978,4.5419447040045355,0.10682462154604089,0.2748976442826822,-0.1911869694401455,-2.3942337823480586,90.56198114789467,14.018632714970085,8.313831645926518,3.0
-0.37355439378415967,18.598825789407428,45.29806188489151,0.8651553004541873,-0.15738480895364643,0.5116632904883711,-0.12511626085619432,31.119081653334266,10.39807072960969,0.15181825849294484,0.9157333968764557,5.249805252351325,2.5007305375294626,3.326054528560405,0.09647910696389594,0.2893407908377042,-0.20282522475608933,-2.3343697067600773,118.88946450546428,15.392494533937505,8.370539006103767,3.0
-0.41001909905971495,14.953678044404606,37.46615398890559,0.97218482215986,-0.24868413374305798,0.5083190859753752,-0.1481079214093044,12.213636645992981,9.891969941885325,0.0813213013092105,0.7097716637866606,6.4897090054192255,0.4584672652137348,1.9201815132031288,0.40684454442824514,-0.34615765758326245,-0.26799945452537477,-1.7357289508802634,117.3582491888389,14.674339492204535,8.319484577623333,3.0
-0.3377077343607324,19.00384220551885,52.28327703536543,1.4270602894089688,-0.022838435579776828,0.8092974921450053,-0.19025929909000627,17.656113239015472,10.39807072960969,0.09971181187888034,0.2189692359982126,6.331423419921196,2.875840118158882,3.0220819846993723,-0.11387968953971855,0.23878977789512718,-0.08178736947027343,-2.45409785793604,115.82703387221352,14.674339492204535,8.051737553429263,3.0
-0.3741724396362877,10.255487617512074,38.73619310717358,1.5608471915410598,-0.11413776036918832,0.852772150813952,0.12012811837698034,30.54618938038453,10.029997429446516,0.13955791811316495,0.30661252667472116,0.5276186183267663,1.45875948022552,4.883913815848198,0.45167510761754004,0.42293989647165736,-0.21446348007203314,-1.975185253232189,159.46667039603702,13.706391392477489,8.134477253093403,3.0
-0.3976581820171538,15.5207010269606,43.81634958024552,1.94436964431972,-0.241476292312315,0.5016306769493836,-0.06763710947341894,20.377351535526717,9.753942454324136,0.13649283301821996,0.8850582451396777,0.47485675649408965,4.00116886004714,4.465951568039278,0.21372827222820556,-0.05368393984406761,-0.1120468332917274,-2.274505631172096,193.1534073617955,13.51904659898193,8.380593492475905,3.0
-0.4155815117288674,11.95655656518006,53.34164296725542,1.908693137084496,-0.20543708515859987,0.4882538588973999,-0.3473689795362588,36.70478131459419,9.84596077936493,0.13036266282833003,0.47313477896008743,0.1846665164143682,2.9591978027431978,3.55403393645618,0.4206385638711051,0.119633818816196,-0.26799945452537477,-2.3942337823480586,138.0296559632816,13.800063789225266,8.551637645866991,3.0
-0.36057543088947047,11.389533582624065,46.77977418953749,0.9365083149246358,-0.17180049181513246,0.47487704084541643,-0.22474678991967145,32.694535403946034,9.799951616844533,0.15335080104041732,0.44245962722330945,1.925807956892697,3.0425554873275127,7.353690734719089,0.14130967015319085,0.18101719167503932,-0.3168801268523389,-1.7955930264682447,183.96611546204318,13.487822466732672,8.863554891510915,3.0
-0.32102049635327495,15.844714159849739,46.5681010031595,1.1684056119535933,-0.015630594149033783,0.7424134018850876,0.07414479727076018,32.98098154042091,10.490089054650486,0.16561114142019723,0.46437044989243664,5.17066245960231,3.4176650679569325,3.592030504438809,0.10682462154604089,0.2712868576439266,-0.22144643326159946,-2.3942337823480586,46.92234462407117,14.92413255019861,8.088173885390061,3.0
-0.3871514025309769,13.9006353625149,47.203120562293485,1.5697663183498658,-0.270307658035287,0.7022829477291369,-0.07146905289893735,28.541066425060453,9.753942454324136,0.1548833435878898,0.6002175504410249,5.01237687410428,2.625767064405936,2.5661231689078234,-0.10698267981828863,-0.16561832564548784,-0.12834039073404876,-1.7955930264682447,46.156736965758476,13.487822466732672,8.14883568722621,3.0
-0.4155815117288674,13.657625512848044,51.436584289853435,1.5965236987762839,-0.16939787800488482,0.48156544987140815,-0.328209262408667,22.66892062732566,11.502290630099216,0.18246910944239453,0.45998828535861114,5.355328976016677,1.7088325339784662,7.657663278580122,0.4240870687318201,0.3146162973089926,-0.14230629711318135,-2.3942337823480586,20.126076583126927,13.487822466732672,8.470491364005191,3.0
-0.2932084330075124,13.09060253029205,45.721408257647504,1.0346187098215025,-0.2294632232610766,0.608645221365252,-0.2860578847279651,27.538504947398415,9.10981417903858,0.45372914034502443,0.5257207533659927,1.8730460950600205,4.042847702339298,7.239701030771203,0.04130302919245604,0.2099034847850833,-0.0631661609647633,2.8139407938063212,34.67262209106809,13.425374202234153,8.16891607877442,4.0
-0.36551979770649495,10.82251060006807,50.58989154434145,0.5797432425723936,-0.16459265038438947,0.49828647243638763,-0.2668981676003734,17.22644403430317,11.226235654976835,0.10737452461624275,0.46437044989243664,0.07914279274901494,3.2509496987883018,2.9840854167167437,0.10337611668532587,-0.017576073456512686,-0.2610165013358085,-1.7955930264682447,179.37246951216702,15.735959988679358,8.926711199318282,4.0
-0.36799198111500714,11.95655656518006,42.546310461977534,0.5975814961900058,-0.1742031056253801,0.515007495001367,-0.23624262019622655,34.413212222795245,11.7323364427012,0.19472944982217444,0.4336952981556586,2.2159981969724183,3.084234329619671,3.933999616282471,0.08268508752103598,0.036585726124819695,-0.22377408432478824,-2.2146415555841146,94.39001943945813,13.55027073123119,8.987890392475451,4.0
-0.3964220903128977,18.43681922296286,46.99144737591549,1.132729104718369,-0.2270606094508289,0.4113371550984945,-0.2860578847279651,11.783967441280678,10.444079892130087,0.10890706716371525,0.2058227423967363,6.4897090054192255,0.7918980035509965,2.414136896977307,0.2447648159746405,-0.12228888598042192,-0.2936036162204512,-2.3343697067600773,53.04720589057272,13.394150069984894,8.586345501224242,3.0
-0.3673739352628791,10.336490900734361,43.60467639386753,1.1594864851447872,-0.16459265038438947,0.47153283633242055,-0.13278014770723096,17.656113239015472,11.364263142538025,0.13036266282833003,0.44245962722330945,6.093995041674151,2.625767064405936,3.0220819846993723,0.11372163126747092,0.17740640503628385,-0.21446348007203314,-1.855457102056226,95.15562709777082,15.330046269438984,8.848255432077012,3.0
-0.40507473224269047,10.49849746717893,49.31985242607346,1.4270602894089688,-0.2342684508815719,0.3979603370465109,-0.10212460030308412,29.973297107434792,9.891969941885325,0.19166436472722947,0.46437044989243664,2.2951409897214337,3.167592014203986,4.693930975935054,0.07233957293889093,0.06908280587361909,-0.09342562478621727,-2.3343697067600773,185.49733077866856,13.487822466732672,8.75558268288002,4.0
-0.36551979770649495,9.850471201400651,49.954871985207454,0.97218482215986,-0.16939787800488482,0.5083190859753752,-0.28222594130244677,20.23412846728928,10.444079892130087,0.10584198206877027,0.48189910802773833,3.4559019500403187,3.292628541080459,5.795831447431295,0.05854555349603102,0.4590477628592123,-0.12601273967086,-2.1547774799961332,139.56087127990702,13.51904659898193,8.956040191804188,4.0
-0.36799198111500714,12.361572981291486,51.01323791709744,1.114890851100757,-0.3447886861529648,0.4915980634103958,-0.33204120583418534,35.70221983693215,10.490089054650486,0.17787148179997708,0.30223036214089577,6.252280627172181,3.0008766450353552,5.605848607518151,0.27580135972107556,-0.30643900455695205,-0.29593126728364,-1.9153211776442074,99.74927304764698,13.55027073123119,8.4604061047703,3.0
-0.40322059468630633,17.788792957184576,48.26148649418347,0.963265695351054,-0.06848809797448263,0.7925764695800259,-0.19409124251552462,16.080659488403697,10.582107379691278,0.07519113111932058,0.3942558173512298,6.436947143586549,0.6251826343823657,3.326054528560405,0.10682462154604089,-0.320882151111974,-0.0910979737230285,-2.274505631172096,61.46889013201233,13.64394312797897,8.34138395026393,3.0
-0.40692886979907467,14.872674761182319,51.436584289853435,1.1862438655712055,-0.2198527680200859,0.4882538588973999,-0.40868007434455245,17.22644403430317,10.122015754487311,0.0721260460243756,0.46875261442626204,6.41056621267021,2.9591978027431978,2.870095712768856,0.09992761182461085,-0.15478596572922138,-0.195842271566523,-2.1547774799961332,97.4524500727089,13.737615524726749,8.753564899443367,3.0
-0.36799198111500714,10.6605040336235,46.77977418953749,1.0346187098215025,-0.20063185753810453,0.5818915852612849,-0.10212460030308412,21.52313608142619,9.707933291803737,0.38476472570876263,0.4994277661630401,5.0387578050206185,5.501607182564818,7.6956598465627515,0.065442563217461,-0.4255949636358833,0.21615196661788882,-2.1547774799961332,205.40312989479858,14.081080979468602,8.03629412110189,3.0
-0.3642837060022388,13.819632079292614,48.04981330780547,0.624338876616424,-0.20543708515859987,0.5016306769493836,-0.36269675323833217,23.528259036750264,10.029997429446516,0.12269995009096762,0.07873997091579889,6.173137834423166,0.7918980035509965,7.581670142614863,0.2826983694425055,0.07630437915113014,-0.15161690136593642,-2.274505631172096,39.26626804094425,14.143529243967123,8.692371756299725,3.0
-0.3729363479320316,10.984517166512642,48.68483286693947,0.651096257042842,-0.14296912609216045,0.5317285175663465,-0.06763710947341894,38.70990426991827,10.39807072960969,0.17787148179997708,0.10941512265257688,1.9785698187253737,3.2092708564961434,6.897731918927541,0.1964857479246307,0.00047785973726477415,-0.1609275056186915,-2.45409785793604,106.63974197246121,13.55027073123119,8.4801351094673,3.0
-0.3951859986086416,17.221769974628586,50.58989154434145,1.3289498945121023,-0.16219003657414183,0.4180255641244862,-0.2554023373238183,17.369667102540603,10.858162354813661,0.17787148179997708,0.4906634370953892,5.856566663427106,3.45934391024909,7.391687302701719,0.2826983694425055,-0.2739419248081526,-0.12368508860767122,-2.274505631172096,98.21805773102159,13.55027073123119,8.588542334057818,3.0
-0.41805369513737967,13.333612379958904,50.378218357963455,0.9811039489686662,-0.2342684508815719,0.5049748814623795,-0.38185647036592396,3.19058334703464,11.13421732993604,0.13649283301821996,0.3854914882835789,6.463328074502887,0.3751095806294194,7.657663278580122,0.27924986458179046,-0.39670867052583936,-0.10739153116534986,-1.855457102056226,17.82925360818885,12.925788086246001,8.71226573251178,3.0
-0.366137843558623,17.383776541073154,47.62646693504948,1.114890851100757,-0.09011162226671166,0.4046487460725027,-0.37036064008936886,21.379913013188755,10.2600432420485,0.1257650351859126,0.19267624879526002,6.41056621267021,4.376278440676559,5.871824583396554,0.14475817501390575,-0.09701337950913352,-0.13532334392361506,-2.2146415555841146,18.594861266501542,13.51904659898193,8.477028101982297,3.0
-0.3649017518543669,9.931474484622935,53.34164296725542,0.5083902281019452,-0.15738480895364643,0.46818863181942466,-0.09062877002652914,21.666359149663624,10.029997429446516,0.12269995009096762,0.45560612082478574,6.014852248925136,4.00116886004714,3.744016776369326,0.1309641555710458,0.06186123259610815,-0.2470505949566759,-2.45409785793604,200.80948394492242,14.674339492204535,8.921897319390672,4.0
-0.3964220903128977,18.841835639074283,49.31985242607346,1.284354260468072,-0.042059346061758096,0.4581560182804369,-0.3550328663872955,27.395281879160983,10.628116542211675,0.22384775822415165,0.4862812725615638,2.057712611474389,2.37569401065299,2.680112872855711,0.08268508752103598,0.16296325848126197,-0.1911869694401455,-2.45409785793604,186.26293843698124,13.51904659898193,8.551327437985805,2.0
-0.3865333566788488,9.931474484622935,52.07160384898743,1.2308394996152356,-0.030046277010519873,0.5183516995143629,-0.21708290306863476,36.27511210988189,9.753942454324136,0.15181825849294484,0.35919850108062634,0.3429521019123981,2.625767064405936,3.13607168864726,0.08268508752103598,-0.12951045925793292,-0.3052418715363951,-2.45409785793604,130.3735793801547,14.580667095456755,8.62708846624938,3.0
-0.40692886979907467,19.00384220551885,44.239695953001515,0.5262284817195573,-0.11173514655894068,0.4314023821764698,-0.39718424406799735,34.413212222795245,10.029997429446516,0.11656977990107767,0.21020490693056174,6.199518765339503,0.291751896045104,3.8960030482998413,0.09647910696389594,-0.10423495278664446,-0.10040857797578356,-2.3343697067600773,30.844583799504626,14.768011888952312,8.591484643844712,2.0
-0.4038386405384344,10.984517166512642,45.08638869851351,0.8294787932189631,-0.30874947899924976,0.47487704084541643,-0.033149618643753764,33.55387381337064,11.59430895514001,0.18246910944239453,0.5257207533659927,1.8202842332273437,3.1259131719118285,7.163707894805944,0.3999475347068151,-0.1981154053942873,-0.10739153116534986,-2.3942337823480586,131.13918703846738,13.55027073123119,8.561086741752518,3.0
-0.3642837060022388,18.841835639074283,35.561095311503614,0.963265695351054,-0.1790083332458755,0.4514676092544452,-0.42783979147214424,19.661236194339548,10.99618984237485,0.3832321831612901,0.5081920952306909,4.906853150438926,4.042847702339298,3.7820133443519546,0.4033960395675301,0.2099034847850833,-0.08644267159665095,-2.3343697067600773,155.63863210447354,12.95701221849526,8.051178151757604,2.0
-0.37664462304479995,13.73862879607033,52.70662340812142,0.8829935540717995,-0.16459265038438947,0.5049748814623795,-0.19025929909000627,24.817266650887174,9.799951616844533,0.11963486499602263,0.4468417917571349,1.582855854980299,2.875840118158882,3.288057960577776,0.07578807779960595,0.3001731507539706,-0.1609275056186915,-1.975185253232189,165.59153166253856,13.51904659898193,8.82824870829232,2.0
-0.41805369513737967,10.336490900734361,44.02802276662352,0.963265695351054,-0.05407241511299654,0.47153283633242055,-0.3856884137914423,38.13701199696853,10.076006591966912,0.17480639670503212,0.47313477896008743,0.6595232729084578,1.9589055877314125,2.528126600925194,0.11717013612818583,-0.4328165369133943,-0.24472294389348714,-2.3942337823480586,130.3735793801547,13.55027073123119,8.659477429301313,3.0
-0.3945679527565136,10.49849746717893,49.31985242607346,0.8473170468365753,-0.19822924372785689,0.4514676092544452,-0.3550328663872955,33.55387381337064,9.937979104405722,0.10737452461624275,0.5169564242983418,3.9835205683670853,1.7088325339784662,3.55403393645618,0.08958209724246591,-0.14756439245171038,-0.15161690136593642,-2.3942337823480586,92.85880412283274,15.704735856430098,8.661192566561624,2.0
